Stkcd,year,MA,Experience,Inside_Own,Insiders,Pay_Gap,Director_Pay,IO,Compensation,Female_Board,Gender_Diverse,Board_Size,Independence,Balance,Largest_Own,post2013,Tangibility,Leverage,Liquidity,Size,Asset_Growth,SA,Mean_Age,FCF,Adj_ROA,EBIT,ChairmanHoldsharesRatio,Growth,Productivity,Net_Loss,Ind_Leverage,CAPEX,R&D,StrategyKW,CompetitionKW
600794,2025,0.0,1.0,0.0544435315873569,28.57142857142857,12.398096977785514,14.588485038383771,44.7049,13.999996437587605,14.285714285714285,33.33333333333333,7.0,42.85714285714285,1.1538095051258628,35.6818,1.0,8.135978679438342,16.35441673658369,16.676753115190003,21.954549887907323,-14.87,-4.349982,49.1764705882353,397716985.986276,0.0581865714285714,32.73373811987971,0.0,-39.96,473973.3148875255,0.0,1.5358565714285717,0.9973904029222048,16845536.0,25.0,1.0
600810,2025,0.0,1.0,0.0199568577619089,55.55555555555556,13.52716159652479,14.00530412959693,72.6924,13.850877701801563,11.11111111111111,14.285714285714285,9.0,33.33333333333333,0.4462681766465197,62.4909,1.0,5.073803576856861,59.83311255576807,17.710973818773276,24.05568739088984,-10.93,-4.277978,53.30434782608695,-2575857925.859158,-0.0213257272727272,3.8454802989421,0.01,8.12,16508.133732628212,0.0,5.9953732272727285,9.670514576565568,504816508.87,32.0,11.0
600862,2025,0.0,1.0,0.0061954657226005,9.090909090909092,12.230277334226992,14.307520267472624,70.8807,13.573311600114906,9.090909090909092,11.11111111111111,11.0,36.36363636363637,1.088749805907576,41.8615,1.0,6.9032079333294165,20.10676348083448,17.48339178448302,22.963195173795743,8.63,-4.583598,53.44444444444444,325018441.147376,0.093463493670886,26.4126840166134,0.0,6.12,1104330.2969121814,0.0,1.2920994743589749,1.657588058407306,196800732.83,15.0,2.0
600871,2025,0.0,1.0,0.0002649951469945,0.0,12.496293991296904,14.534387374195845,87.848,13.826872762941068,13.333333333333334,10.0,15.0,33.33333333333333,2.413704999057572,52.5239,1.0,2.0348071676396096,88.8171835298129,4.717492948839415,25.071478480766224,2.9,-4.087685,54.86666666666667,1805883523.724463,-0.0099495384615384,2.296093411455223,0.0,1.39,10498.420930155247,0.0,1.3734380769230772,4.759987072683701,2247111000.0,32.0,17.0
600873,2025,0.0,1.0,5.365934036880721,60.0,14.214286677921642,16.02048282209132,23.3225,15.171345711599455,20.0,36.36363636363637,5.0,40.0,1.6255978783668237,29.9392,1.0,7.89877307348168,38.78531767035588,19.156408496648123,23.89335293413387,2.82,-4.220165,51.27272727272727,3515697441.389288,0.0639895753424657,12.893053530177983,2.54,-9.69,213130.1303126458,0.0,1.2083507361111114,8.418564950715991,733490052.59,63.0,16.0
600941,2025,0.0,1.0,9.806209861937417e-05,11.11111111111111,12.589206933153324,14.704224522068197,97.2287,13.584838740229271,11.11111111111111,6.666666666666667,9.0,44.44444444444444,1.5034944565964985,69.3527,1.0,7.304179268216789,34.329348276532485,11.6881437765911,28.35993449196821,5.9,-2.703009,58.66666666666666,175708535414.17914,0.0605080625,16.90055046365201,0.0,3.12,304181.9918534052,0.0,0.95151925,7.524940576324026,34027000000.0,27.0,0.0
600963,2025,0.0,1.0,0.1488661804255809,20.0,12.787589697418698,13.833546920450372,47.1669,13.468927377592331,30.0,28.57142857142857,10.0,40.0,8.359833204297567,14.7246,1.0,4.443039267906931,61.02479722812723,6.763468387145151,23.73798518864686,27.65,-4.039277,48.19047619047619,1744045219.205703,-0.022186487804878,3.5353159728107006,0.04,-5.86,42407.028744929004,0.0,1.1787310555555552,9.473916297089383,315319333.44,59.0,1.0
600973,2025,0.0,1.0,0.0476326168912203,18.181818181818183,12.438065812121366,14.80132735248704,47.7716,13.815510557964274,0.0,0.0,11.0,36.36363636363637,1.8981774972801968,31.8957,1.0,5.404555636242151,80.21541657473831,13.589987470632671,23.760201651648885,-6.93,-4.036671,52.54166666666666,1456032217.151829,-0.043877993670886,0.1356295432491901,0.0,5.85,-49756.87533415651,1.0,0.926965465986395,1.405019012698293,700225919.83,31.0,6.0
600989,2025,0.0,1.0,7.745762373173504,44.44444444444444,14.653919578862013,16.487311626391364,73.0454,15.576776454855988,0.0,9.523809523809524,9.0,33.33333333333333,4.237995186292715,35.6482,1.0,6.508558774415748,51.98388178236039,2.765564074359837,25.21824404970597,25.04,-3.572854,52.31818181818182,3222084002.195569,0.0402303866279069,24.34815889305603,7.53,13.21,310472.5572737961,0.0,1.266635704049844,12.87213034828525,756142096.71,22.0,7.0
601002,2025,0.0,0.0,0.0718954328910135,22.22222222222222,12.715811965195742,15.01227746203988,47.3462,13.619738953445916,11.11111111111111,20.0,9.0,33.33333333333333,0.7280965213634771,38.8888,1.0,2.9773406151803044,19.230574302781296,10.162565643277636,22.368354805710062,-0.73,-4.317947,56.0625,116935973.106151,-0.0064986781115879,7.844342724473492,0.0,2.4,56789.19866782006,0.0,1.3317051889400924,0.7274539864389904,106036562.39,6.0,6.0
601608,2025,0.0,0.0,0.0,0.0,13.743719131315132,15.63409045567677,70.4052,14.89133175833157,0.0,0.0,7.0,42.85714285714285,0.6096884388444778,57.3178,1.0,7.888536648963814,53.05121231487229,10.47436597422332,23.702740938534784,7.23,-4.723324,54.125,-588191711.460126,-0.0127926925287356,4.329593483290959,0.0,-15.93,50873.0953401117,0.0,1.1709310868263465,1.185350523370598,573965532.41,17.0,1.0
601666,2025,0.0,1.0,0.0365776269286114,58.82352941176471,12.093028364220965,14.339647195789937,71.7712,13.31066700587583,11.76470588235294,6.25,17.0,35.294117647058826,0.8832106563431219,39.263,1.0,14.390954314975607,61.79448949406202,12.148402293051028,25.06269637576797,-1.31,-3.889711,54.15625,6916046043.687344,-0.016736,15.65781313030175,0.0,-4.06,60310.59404900156,0.0,3.5712388749999984,7.986209891466597,1005476378.57,85.0,3.0
601799,2025,0.0,1.0,35.95174473216365,42.85714285714285,12.325758631332643,14.592079346663292,34.6278,13.9108207377686,28.57142857142857,18.75,7.0,42.85714285714285,2.834645340169701,35.8865,1.0,3.7903272203614495,39.93612629574499,11.942699928801217,23.55318355003053,14.69,-4.059307,51.0625,492740188.33361,0.0423295459183673,12.099492037682731,35.89,29.32,135073.9013485517,0.0,1.115356340206186,4.008140501706807,655492700.0,12.0,4.0
601886,2025,0.0,1.0,25.57418598279505,44.44444444444444,12.960027437698848,14.903466266443855,49.913,14.0951100542227,0.0,0.0,9.0,33.33333333333333,6.160083563059958,27.8592,1.0,4.623981991373856,70.34527282253428,18.1647209234877,24.10640477141989,2.64,-4.030581,50.76190476190476,950945994.030116,0.0884442105263157,4.545552980943571,25.53,6.93,75421.24083960512,0.0,1.8818214,1.542174081664614,643398090.37,61.0,13.0
601929,2025,0.0,1.0,0.0,0.0,10.004086751092244,12.795524589751354,38.6467,12.164208441431477,33.33333333333333,15.789473684210526,9.0,44.44444444444444,1.16776464883895,28.4613,1.0,3.3282562113136747,58.63610882888857,2.3733062350360545,23.29379849435921,-9.49,-4.042467,53.77777777777778,1409686123.415028,-0.0426329375,-15.020516987745838,0.0,23.89,-82468.58806636554,1.0,0.95151925,3.1711855150421977,135346288.86,49.0,7.0
603009,2025,0.0,1.0,39.77601550855863,33.33333333333333,11.76498035977886,14.856281846942531,15.1265,13.66967520974073,16.666666666666664,20.0,6.0,50.0,1.6712076818000277,29.7951,1.0,9.475322445508311,47.77190319046332,4.403673453992356,21.948174184036205,0.36,-4.029744,48.1,71596769.882347,-0.0189934540816326,5.597549333812819,31.57,7.57,60104.00447325769,0.0,1.115356340206186,6.726250541469978,103258815.5,37.0,9.0
603019,2025,0.0,1.0,3.030837842723689,12.5,13.33998772590067,15.132937039785364,31.6851,14.508007527182633,25.0,20.0,8.0,37.5,2.283718201043971,16.3606,1.0,15.153751162450051,41.75775669029464,17.797024852270503,24.323791874771512,15.82,-3.716372,57.46666666666667,3477224212.377101,0.0230706555944056,17.017992354100876,0.0,-8.4,332737.25888499414,0.0,1.157242250460406,2.347621105887536,1250945415.07,19.0,5.0
603025,2025,0.0,1.0,32.63522507569329,44.44444444444444,15.488507345172437,16.09438680431151,34.6853,15.80864502003339,22.22222222222222,20.0,9.0,33.33333333333333,5.009079354654308,32.8878,1.0,1.447459643109626,38.42989622142174,25.8659760406447,22.20770509803182,12.12,-4.116603,51.95,184220359.671527,0.1100436555944056,28.13928030721652,0.0,24.42,384696.6840690505,0.0,1.157242250460406,0.4030420039608083,205695016.86,19.0,0.0
603050,2025,0.0,1.0,27.882445698497204,35.714285714285715,13.27643548271612,14.872571419474149,53.7583,14.160092677548867,7.142857142857142,21.73913043478261,14.0,42.85714285714285,3.572208340131264,34.9371,1.0,3.931366529084279,67.36152271993781,9.77379892530265,22.36870798213703,-1.87,-4.117947,53.26086956521739,649518279.118944,0.0063860063291139,5.158408573004584,0.0,4.98,55038.13305157156,0.0,0.926965465986395,1.116486968419787,208445223.74,24.0,1.0
603061,2025,0.0,1.0,23.098868925596427,22.22222222222222,11.796787751319144,15.18407364505385,31.9631,14.146611250783575,0.0,21.428571428571427,9.0,33.33333333333333,8.573305771272135,8.9495,1.0,6.704894316604647,17.661636607329132,33.38517458896717,21.192372569118938,0.86,-3.576769,45.57142857142857,225807072.849276,0.0182493074712643,19.76900356560862,14.19,17.12,215017.78572602745,0.0,1.1709310868263465,5.758189037573273,41645689.94,17.0,5.0
603063,2025,0.0,1.0,23.07345166092055,50.0,14.18083399563482,15.311645384763697,36.4088,14.75684506027786,12.5,15.789473684210526,8.0,37.5,1.698631392902802,19.6331,1.0,1.3442132014758128,44.63309554198526,18.36173166626616,22.796527853139555,9.71,-3.830687,47.89473684210526,-43883473.243348,0.0293790063291139,15.015342592422265,19.6,-0.5,184821.8541713596,0.0,0.926965465986395,1.278847041611723,345068261.3,13.0,2.0
603122,2025,0.0,0.0,0.0229883898247923,14.285714285714285,15.207018461174552,15.927179909728814,56.2852,15.493168269808764,42.85714285714285,56.25,7.0,42.85714285714285,8.642897327707454,0.711,1.0,0.9212217452856916,21.38047715202901,17.4584475547186,21.12477133873668,2.24,-4.049638,57.375,9488836.483009,0.0258501170212765,4.036832715514912,0.0,-14.05,140243.62197044335,0.0,1.4445624204545455,2.129797485598562,3753425.63,43.0,5.0
603132,2025,0.0,1.0,0.0,0.0,12.413036000615346,15.063318412994237,91.9513,14.03801390439106,15.384615384615383,14.285714285714285,13.0,38.46153846153847,1.4570063188645097,6.2986,1.0,16.63373662426357,49.63165987279572,8.664608567761773,22.591035430928567,14.81,-3.676139,52.76190476190476,-331084447.891627,0.0084953333333333,42.31918937965963,0.0,19.97,313998.8652205398,0.0,1.1717570384615386,15.94240139971032,46491368.37,36.0,1.0
603160,2025,0.0,1.0,47.05532300955924,28.57142857142857,15.310541604063044,15.321874228113588,14.9037,15.870620984205768,0.0,25.0,7.0,42.85714285714285,1.03603987844538,45.0168,1.0,22.776362259921555,15.360920380673203,33.76909465790637,23.055830772993044,5.94,-4.018625,51.875,-546427552.649262,0.0272186555944056,12.886520206752357,44.67,-0.75,429679.0283772242,0.0,1.157242250460406,2.2399762871776243,1097021409.11,58.0,8.0
603186,2025,0.0,1.0,1.8835534659631896,28.57142857142857,13.52555924606845,15.013092987268196,48.2805,14.345903487222794,14.285714285714285,13.333333333333334,7.0,42.85714285714285,0.7975642017519777,40.069,1.0,5.86747435959715,75.50748834880396,7.64905564504709,22.533611498909128,5.53,-3.997013,49.86666666666667,122263002.627671,-0.0472883444055943,-0.8673215776307724,0.64,14.97,-37600.19517774343,1.0,1.157242250460406,4.050279967052505,184809433.13,27.0,12.0
603259,2025,0.0,1.0,0.0309619243130285,23.07692307692308,17.221346747036634,18.03357162903436,62.6891,17.548406897494985,15.384615384615383,21.052631578947366,13.0,46.15384615384615,5.070105662179508,13.4012,1.0,3.048162443700093,26.442568040255647,22.80964335263537,25.10935700530992,9.04,-3.798873,55.31578947368421,882641452.444074,0.0890661428571428,27.40248677884334,0.0,-2.73,242749.772648805,0.0,0.8556532857142859,4.984066552840626,1238525000.0,24.0,5.0
603303,2025,0.0,1.0,1.0977942597321535,14.285714285714285,11.438817492816506,14.603967918328545,81.5108,13.9108207377686,14.285714285714285,5.88235294117647,7.0,42.85714285714285,2.460230224704506,49.2736,1.0,5.086005986513599,39.044067464406055,47.35424711996946,22.50691224546317,6.36,-4.277323,52.0,163347244.552921,0.0294940063291139,6.370471598292197,1.08,-5.66,82641.34972901679,0.0,0.926965465986395,1.5074175638377258,171646764.06,10.0,10.0
603535,2025,0.0,1.0,59.203619777297725,55.55555555555556,12.07894924920098,14.421355410121423,9.8024,13.081541382884074,44.44444444444444,28.57142857142857,9.0,33.33333333333333,3.69262178905292,31.3965,1.0,9.02743639407166,44.36721812641537,8.900368546053175,22.27856916465726,8.32,-4.11747,51.07692307692308,-285825412.304537,0.0338195714285714,20.650107730112,31.91,9.83,206707.22478830648,0.0,1.5358565714285717,5.892757612908262,18238880.13,46.0,12.0
603588,2025,0.0,1.0,22.74132227702277,66.66666666666666,13.767565036983331,15.31240667541196,6.5312,14.61166548859845,33.33333333333333,29.411764705882355,9.0,33.33333333333333,2.5046031394576453,17.1622,1.0,33.7188335219809,63.708153112075614,7.41896243524305,24.028971380936483,2.19,-4.321785,51.47058823529412,52316419.836964,0.0209218196721311,7.301004178413399,17.3,37.04,99290.37041544657,0.0,2.1764356037735846,3.281966642003756,509081608.65,43.0,3.0
603697,2025,0.0,0.0,54.94557309093155,57.14285714285714,13.084827643875224,14.670649028844924,9.3885,13.898287984421842,28.57142857142857,16.666666666666664,7.0,42.85714285714285,1.670553367233887,49.7337,1.0,3.103789651355617,13.327281443665267,11.659680680623564,21.43972362581248,3.28,-3.799514,47.266666666666666,232594089.469872,0.0500837846153846,15.784468633808936,49.73,22.37,116625.36558191253,0.0,2.496959492063491,1.018687669088642,4132727.56,9.0,2.0
603727,2025,0.0,1.0,0.0004615228457979,9.090909090909092,12.06123953314721,15.258752199525915,58.1551,14.221975166405525,9.090909090909092,5.88235294117647,11.0,45.45454545454545,2.757842562237042,29.4961,1.0,10.102456194791772,40.65963844853773,15.342234398163717,22.415488491814266,13.15,-4.27792,57.11764705882353,64053345.678956,0.0003944615384615,4.031386671438614,0.0,46.76,75202.47624532535,0.0,1.3734380769230772,1.9737204314697232,118902847.46,8.0,10.0
603860,2025,0.0,1.0,0.6611096043982521,14.285714285714285,12.812507495290811,14.802720784195069,47.8316,13.868279463102578,14.285714285714285,26.08695652173913,14.0,35.714285714285715,0.5268540706073687,46.2388,1.0,4.520671994467651,14.624946328545384,28.470968193357653,20.669917775928955,4.29,-3.711433,48.73913043478261,10262053.592999,0.0228065774647887,18.867927952455226,0.0,-0.22,185069.19191666663,0.0,1.4903529565217388,0.8041923605858481,17199383.68,7.0,9.0
603866,2025,0.0,1.0,49.19786140286455,66.66666666666666,11.507721950138633,14.038686108766496,8.6675,13.45806817676374,33.33333333333333,54.54545454545454,6.0,33.33333333333333,5.737604706288332,24.3419,1.0,6.740276562458475,27.452524596293408,2.724575318862078,22.67978456036877,0.38,-4.23423,51.27272727272727,191995995.676879,0.0226875753424657,12.03937235094206,14.36,-9.93,62226.93323003576,0.0,1.2083507361111114,9.281587824554384,22968394.81,30.0,3.0
603929,2025,0.0,1.0,0.0,0.0,12.279323107269766,14.611620381582044,69.2899,13.743584818392684,22.22222222222222,20.0,9.0,33.33333333333333,0.9614100267996216,53.9933,1.0,1.023697759337992,54.20471978840887,61.48208770683405,22.11940790820117,14.03,-4.03492,58.588235294117645,166013848.193548,0.100628,12.765412711468835,0.0,68.09,871266.1372664834,0.0,1.0654933999999998,0.0764756698627318,169021799.03,18.0,8.0
605008,2025,0.0,1.0,2.721892794384194,11.11111111111111,12.215032386901646,13.301178794868996,81.507,13.428081812342208,22.22222222222222,13.333333333333334,9.0,33.33333333333333,1.131988850631251,65.8692,1.0,8.191141360675283,61.39096895624259,5.39910010750949,22.36432070802068,9.84,-3.63794,49.0,293741219.586083,-0.012306613372093,4.716750931157952,2.72,156.63,165279.25386643235,0.0,1.266635704049844,9.247804613954264,117694480.69,25.0,13.0
605028,2025,0.0,1.0,3.750001247494338,20.0,12.8469172506199,14.159950964234664,67.6356,13.815510557964274,60.0,33.33333333333333,5.0,40.0,252.78009630818616,0.1246,1.0,3.0404563255333903,12.432811989511256,10.51627508269947,21.17468662208676,3.67,-3.934941,52.92307692307692,79545143.298905,0.0811568791208791,54.09495978894925,0.0,-0.64,813862.8712322275,0.0,1.5626357411764706,11.40447935270049,12924810.77,9.0,1.0
605058,2025,0.0,0.0,18.913720564008475,14.285714285714285,14.335157162236042,15.752524106511832,9.0239,14.945815293364872,28.57142857142857,25.0,7.0,42.85714285714285,2.425282558292536,44.0794,1.0,2.698581660179572,34.163496279180144,31.743532651715405,21.68360831266901,14.45,-3.896789,53.0625,29852392.403427,0.0227916555944056,10.133695692498774,18.89,19.45,95736.52167794316,0.0,1.157242250460406,2.201688285520046,65555870.25,9.0,8.0
605077,2025,0.0,1.0,33.8891136735834,50.0,12.402050528771614,15.08712331900055,9.6528,13.989463865087712,16.666666666666664,16.666666666666664,12.0,50.0,5.545927926298245,15.4786,1.0,4.992021560504589,53.44235580702163,6.210092657965016,22.668036616136323,13.18,-4.074521,52.888888888888886,552326069.817703,-0.0126664246575342,10.502056494344274,15.43,0.93,129350.03705486044,0.0,1.2083507361111114,20.447186606965108,128408556.92,71.0,4.0
605218,2025,0.0,1.0,9.790572391744904,14.285714285714285,13.427567510147703,15.188434086579404,2.8337,13.98003958735694,14.285714285714285,25.0,7.0,42.85714285714285,0.8780861165544495,58.5323,1.0,1.801396772727033,44.53281995834345,20.82164861780784,21.57833460653333,32.09,-3.96996,51.2,-123043758.57841,-0.0075613444055943,1.2715997119016418,9.83,29.31,28977.26171325052,0.0,1.157242250460406,13.71176733130371,121689992.37,18.0,2.0
605299,2025,0.0,1.0,4.310013711358622,44.44444444444444,13.384804561990316,14.976847223204349,71.161,14.434849721379496,11.11111111111111,14.285714285714285,9.0,33.33333333333333,0.7760508218459925,64.854,1.0,6.013499866486227,36.68122379058488,26.973417584438664,21.42910034805432,3.07,-4.238645,52.785714285714285,132456881.806664,0.0136880476190476,7.909681300518895,4.07,-0.36,40005.69792294066,0.0,0.9038035714285714,1.4755485136195612,43673742.07,17.0,2.0
605339,2025,0.0,1.0,0.0063754206029137,11.11111111111111,13.024382969044124,15.976532086636531,85.6498,14.518608069377388,22.22222222222222,35.714285714285715,9.0,33.33333333333333,10.787227781047678,1.699,1.0,2.4812270393456863,19.85367937978094,30.91287435144833,22.18341193416455,5.16,-3.716207,60.73333333333333,279306062.454556,-0.0043334246575342,6.3399943726687376,0.0,2.49,108359.2926788596,0.0,1.2083507361111114,4.840728325428091,103102296.93,27.0,9.0
605499,2025,0.0,1.0,55.71371104082235,44.44444444444444,14.429109353097752,16.808995307727784,25.2321,15.791520278414415,33.33333333333333,23.07692307692308,9.0,33.33333333333333,1.6855848140151104,49.7406,1.0,3.615300891006473,66.08096875732436,24.92712694362363,23.8445859926326,54.16,-4.266387,52.61904761904762,4688329190.973174,0.0743532765957446,24.728917283064263,49.74,40.63,302815.5671087847,0.0,0.7800762608695652,7.441606425141501,62671297.9,30.0,6.0
688045,2025,0.0,1.0,18.485365958706605,14.285714285714285,11.930413248305474,15.03246868684753,35.6508,13.934093273791222,14.285714285714285,7.6923076923076925,7.0,42.85714285714285,5.848474595932256,10.3448,1.0,0.8033270715712473,9.717390944767084,66.04225116190403,21.10148598644286,1.24,-3.48709,44.69230769230769,-49356493.65608,-0.0337747185185185,-5.45153617876811,18.49,18.98,-92729.87727735368,1.0,1.0434147799227795,0.6260332281320649,176190595.95,24.0,8.0
688082,2025,0.0,1.0,0.5428625207181683,45.45454545454545,13.825535143486238,15.58214023571986,94.0144,14.923776103660522,9.090909090909092,20.0,11.0,36.36363636363637,10.38782494241527,1.5195,1.0,1.8036584397202144,36.79625799310782,21.722397237870847,23.21881996584421,24.35,-3.888083,56.3,-624369261.441681,0.0642353074712643,22.67647637294622,0.12,44.48,576018.3462787212,0.0,1.1709310868263465,4.731391049226744,838475041.76,26.0,21.0
688093,2025,0.0,1.0,62.89766549351148,61.53846153846154,13.326493018874388,15.303594064986198,23.4966,14.362243720068683,15.384615384615383,23.809523809523807,13.0,38.46153846153847,7.302841947814525,24.068,1.0,6.183216276906191,7.981228187237291,14.634218730374354,21.47863622142224,2.06,-3.682613,42.85714285714285,204800515.506178,0.1000256555944056,40.530080816057215,37.68,52.93,520541.4832723577,0.0,1.157242250460406,9.84747281426866,50205399.84,15.0,7.0
688100,2025,0.0,1.0,6.961542644067463,66.66666666666666,12.617453554067644,14.776659926146657,69.1886,13.833448703095288,22.22222222222222,33.33333333333333,9.0,33.33333333333333,4.091058398633797,36.7149,1.0,3.788765806955747,32.39155893272247,36.87743717562812,22.32408520937351,16.43,-3.957798,49.66666666666666,254184782.233988,0.0959076555944056,25.47014197961476,1.16,23.35,734478.0566472642,0.0,1.157242250460406,1.812191907280338,240978542.9,33.0,3.0
688111,2025,0.0,1.0,17.560580269037345,55.55555555555556,12.433606545145675,14.40229672253281,83.1857,14.427339217346631,11.11111111111111,29.411764705882355,9.0,33.33333333333333,1.126423155427587,51.5404,1.0,1.6829789502245494,28.13014782081909,5.642823919877226,23.490395231402207,13.87,-3.625444,48.833333333333336,5888512233.285344,0.0952132814814814,33.873560944736404,0.47,12.4,318998.6634958566,0.0,1.0434147799227795,1.099685825438135,1695556855.45,37.0,4.0
688200,2025,0.0,1.0,0.4149443794608,50.0,15.38406814084333,16.490872264442952,68.6629,15.76743117931627,16.666666666666664,13.333333333333334,6.0,33.33333333333333,4.139066515920997,27.5077,1.0,0.9064629919410444,6.244607035636736,54.87408674598997,22.06039108160139,9.84,-4.153421,48.8,72716635.53154,0.0568403074712643,34.246451468224684,0.03,31.05,428095.96148717945,0.0,1.1709310868263465,0.8092279013611012,172368197.98,21.0,7.0
688368,2025,0.0,1.0,47.00359328022176,28.57142857142857,13.948390175729704,15.153034754714737,35.1912,14.418897131316596,14.285714285714285,40.0,7.0,42.85714285714285,6.985585592970264,24.3992,1.0,14.81952682047883,38.666509891563706,13.06094353656417,21.487543835018474,-9.51,-3.763304,48.8,142786779.770596,-0.0024297185185185,1.6090804454860423,24.4,15.38,-6489.915315024233,1.0,1.0434147799227795,0.7749346016119256,399696444.73,144.0,13.0
688433,2025,0.0,1.0,46.87229092476409,41.66666666666667,13.43646015602756,15.1005747506751,79.0705,14.104666543672057,16.666666666666664,30.0,12.0,33.33333333333333,140.69096934548472,0.2414,1.0,4.683610940638573,22.376283091415,34.550313364310306,21.641154314604712,7.87,-3.734149,48.35,118471681.122352,-0.0049986781115879,10.074506492031324,30.05,-18.82,88546.7053886693,0.0,1.3317051889400924,9.808757328004328,98890561.92,18.0,2.0
688486,2025,0.0,1.0,38.880227254623165,60.0,13.864586395610866,15.202279806307375,40.3218,14.519004030578364,0.0,25.0,5.0,40.0,7.83735356836246,7.2218,1.0,1.2298167688425974,4.696635634048032,23.95715436155186,21.13030293978982,1.06,-3.810236,51.9375,142503178.320624,0.0873142814814814,32.96489315528988,37.68,44.21,596741.3949586777,0.0,1.0434147799227795,1.914737033738832,99968595.3,12.0,13.0
688568,2025,0.0,1.0,0.0,0.0,12.750377004324758,14.325395739653208,71.4955,13.6780858820526,13.333333333333334,17.857142857142858,15.0,53.333333333333336,4.922178024404745,28.2568,1.0,6.0419340628158364,44.5543279578268,15.590144418221696,22.83823500965838,37.49,-3.869137,48.35714285714285,449029797.441961,0.0546302814814814,16.931579908159303,0.0,29.49,172925.05935547518,0.0,1.0434147799227795,5.516407024326431,654656557.38,110.0,3.0
688570,2025,0.0,0.0,7.573872278349144,25.0,13.564160414759884,15.093105502160824,83.2276,14.508957693533215,0.0,9.523809523809524,8.0,37.5,23.23067574137093,0.8228,1.0,1.7900338734764962,25.470082055932064,49.98571023888461,22.486141218821697,6.58,-4.077522,50.29166666666666,259227982.607781,0.0128099130434782,18.38680454347113,0.0,-15.66,551258.3212987013,0.0,1.5786130769230768,0.7833453556019403,154791322.93,26.0,9.0
688584,2025,0.0,0.0,0.174582211333052,40.0,13.348896732392207,14.246058446439902,87.4147,14.17778976862284,20.0,17.391304347826086,10.0,30.0,4.220321410057025,0.1929,1.0,3.297505719998913,9.410455250278885,28.53359888402313,22.2430624688146,24.44,-4.35709,52.130434782608695,-1122954068.115994,-0.0049463444055943,11.09066168846512,0.04,-17.76,121757.41314516128,0.0,1.157242250460406,7.1816923943116855,99927700.0,17.0,12.0
688586,2025,0.0,1.0,0.4545976139456019,12.5,12.005790763359226,13.287199619857263,69.9901,13.287199619857263,12.5,19.047619047619047,8.0,37.5,2.4974340595980795,41.0181,1.0,3.763280478575865,31.05116388190321,23.0436448574178,22.00952894429649,0.96,-3.831888,50.708333333333336,88123232.731924,0.003599493670886,11.542831076257391,0.12,4.1,96756.30146604938,0.0,1.2920994743589749,1.8385987646268205,160859523.66,18.0,4.0
688655,2025,0.0,1.0,40.70969283421149,40.0,13.463428226421223,14.917284509969962,15.9723,14.013869492455854,40.0,40.0,5.0,40.0,1.3266060408551754,38.6634,1.0,2.705510948616145,40.40415239553281,10.440695568906431,20.85564895919452,10.09,-3.817349,42.4,-60700179.139708,-0.0330973444055943,1.081718287810031,38.66,2.26,-1746.869247787611,1.0,1.157242250460406,12.374664170881031,32136697.4,20.0,10.0
688656,2025,0.0,1.0,3.442819899067325,42.85714285714285,13.770977984047484,15.32335861463674,80.2311,14.483852619605248,14.285714285714285,35.294117647058826,7.0,42.85714285714285,3.3814292324267368,29.6089,1.0,1.4826007831809245,21.365851030147883,11.776204756582343,20.75554376530281,8.8,-3.64375,48.94117647058823,43088007.750675,0.001572290102389,10.911801162462156,0.9,2.01,69572.39064272211,0.0,0.8489369783393497,15.043106398473649,46269000.0,50.0,10.0
